exam_id,file_name,exam_title,exam_date,question_number,prompt,option_a,option_b,option_c,option_d,correct_answer,correct_index
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",13,איזה מספר בינארי מייצג את המספר הדצימלי 98?,1100010,1100110,1101010,1110010,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",14,כמה ערכים של ספרות דצימליות יכולות להיות מיוצגות במערכת של4 bit?,4,10,15,16,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",15,מהוJitter?,עיוות אות דיגיטלי כתוצאה מאי דיוק ביציבות של שעון המערכת.,עיוות אות דיגיטלי כתוצאה מרזולוצית דגימה נמוכה בסיגנל חלש.,עיוות אות דיגיטלי כתוצאה מ- Latency (השהייה) של עיבוד האות במחשב,עיוות אות דיגיטלי כתוצאה מהוספת רעש.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",16,"מה יהיה ההבדל (ב- dB) בטווח הדינמי שבין שני ממיריADC: האחד- 48kHz 24bit, השני- 96kHz 24bit?",0,6,12,24,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",17,"באופן תיאורטי, לאיזה ממירA/D נזדקק אם נרצה לדגום גל קול בתדר של 48,010 הרץ",ל- 44.1kHz,ל- 48kHz,ל- 96kHz,ל- 192kHz,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",18,"כאשר מקודדים קובץ שלmp3 לסטרימינג בעזרתVBR, הדבר משפיע על",עומק הביט.,נפח הקובץ.,אורך הקובץ.,תדר הדגימה.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",19,"אם נשווה נפח קבצים בין [a]48kHz 24 bit ,23 דקות ובין [b]48kHz 12 bit ,69 דקות נקבל ש:",3a=b,a=b,2a=2.5b,2.5a = b,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",20,חיבור בסטנדרטAES3 מאפשר העברת סיגנל דיגיטלי באופן הבא:,ערוץ וידיאו HDיחד עם שני ערוצי אודיוA-Law.,24 ערוצי3MP.,8 ערוצי אודיו של 3AC-.,2 ערוצי אודיו בשיטתPCM.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",21,פתרו את התרגיל הבא 1110000100 חלקי 100101100 שווה ל,0100,0011,0010,0110,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",22,מהו הביטרייט של הפורמט התיאורטיWav 32kHz 98bit?,3200 Kbps,MB32,MB31.36,Kbps3136,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",23,"בחר את המשפט הנכון: אם גל סינוס אנלוגי נחשב ""רציף"", אותו גל, שיידגם לדיגיטל, יהיה-",מחולק לביטרייט.,מחולק לתדרים.,מחולק ליחידות זמן.,מחולק לביטים.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",24,מה משותף ל- (א) 48kHz 24 bit ול- (ב) 96kHz 12 bit?,ביטרייט.,תדר דגימה.,פורמט קובץ.,עומק מילה.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",25,"במספר בינארי של32 bit Floating Point, איזה חלק יכול לסמן ערך שלילי",Mantissa.,Exponent.,Sign.,ערך שלילי אינו יכול להיות מיוצג במספר בינארי של נקודה צפה.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",26,"באופן תיאורטי, אם היה קובץmp3, שהיה שווה באיכותו לאיכות שלwav 96kHz 16 bit, באיזה קובץ היה מדובר?",mp3 1536 Kbps,mp3 3072 Kbps,mp3 768.6 Kbps,mp3 1537.2 Kbps,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",27,"תקןUSB 3.2 קובע, שקצב העברת הנתונים של תקן זה, הוא20Gbps. באופן תאורטי, אם נפעיל העתקה בקצב זה למשך 3.5 שניות, איזה נפח קובץ נוכל להעביר?",7 GB,8.75 GB,70 GB,87.5 GB,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",28,מהו היתרון בהקלטה ב- 16bit לעומת הקלטה ב- 24bit?,הגדלת הטווח הדינאמי בהקלטה.,הכפלת הרמוניות מדויקות יותר.,תדרים גבוהים מדויקים יותר.,צמצום בשטח האחסון.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",29,"קיבלת פרוייקט פוסט פרודקשן בן 30 דקות המכיל2 ערוציwav 48khz 24bit, וקובץ וידאו באיכות של 10Mbps. כל הקבצים אורכם הוא30 דקות. באופן תיאורטימהו נפח הקבצים שקיבלת?",2.7684 GB,2.550 GB,1.9888 GB,3.0150 GB,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",30,מה ההבדל ביןVBR וביןCBR?,"ב- VBR ה- Sample Rate משתנה לעומת ה-CBR ,שבו ה- Sample Rate קבוע","ב- VBR ה- Bit Depth משתנה לעומת ה-CBR, שבו ה-Bit Depth קבוע","ב -VBR ה- Bit Rate משתנה לעומת ה-CBR, שבו ה- Bit Rate קבוע","ב -VBR תדרי האודיו משתנים לעומת ה-CBR, שבו תדרי האודיו קבועים",א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",31,מהו היתרון של קובץBWAV לעומת קובץWAV?,קובץ BWAV אינו מוגבל ב- Bit Depth.,קובץ BWAV מאפשר הוספתmetadata נרחב בקובץ,קובץ BWAV מכיל אלגוריתם קידוד מתקדם יותר,קובץ BWAV הינו קובץ בעלBit Rate גבוה יותר באותם פרמטרים של דגימה,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",32,מהו תפקידו של מעגל ה-PLL?,תפקידו הוא לבצע נעילה של המערכת לעומק המילה הנבחר.,"תפקידו הוא לנעול את שעון המערכת על סמך אות שעון חיצוני, שנכנס למכשיר.",תפקידו הוא לסנכרן 2 מערכות (או יותר) בעלות תדרי דגימה שונים,תפקידו הוא לסנכרן את קצב העברת הביטים.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",33,באילו שיטות דיגיטליות נשתמש לצורך הזרמת אודיו דיגיטלי ולא כדי לשמור אותו?,בשיטה אופטית ובשיטה המגנטית.,בשיטה החשמלית ובשיטה האופטית.,בשיטה המכנית ובשיטה המגנטית.,בשיטה החשמלית ובשיטה המכנית.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",34,מהו תפקידו העיקרי של ה- Dither?,צמצום ה- Quantizaion Error.,צמצום השגיאות בהעברת הנתונים.,הגדלת תחום התדרים הנדגם.,הגדלת הטווח הדינאמי.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",35,מהי ההגדרה הפשוטה ל- Companding?,דחיסה והרחבה של האות.,המרת אנלוג לדיגיטל המבוססת על מיפוי ביטים.,שיטה לפענוח זרם ביטים לקובץ אחד.,דחיסת תדרים לחיסכון ברוחב פס.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",36,"בכמהbit משתמשים במערכת, העובדת לפיuLaw?",4bit,8bit,16bit,24bit,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",37,"מהו תדר הדגימה המקובלבמערכות, העובדות לפי uLaw?",4 kHz,8 kHz,16 kHz,24 kHz,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",38,מהוQuantization?,תהליך שבו הגל הנדגם מחולק ליחידות זמן.,תהליך שבו תדרי הגל הנדגם מעוגלים ל- Sample הקרוב ביותר.,מעגל להפחתת תדרים גבוהים בגל הנדגם.,תהליך שבו עוצמת הגל הנדגם בכל דגימה מעוגלת לביט הקרוב.,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",39,מהו הביטרייט לשניה לפי תקן ה- Red Book?,"1,411.2 Kbps",705.6 Kbps,768 Kbps,1536 Kbps,א,0
92956,mahat_tests_search (36).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",40,כמה שאלות יש במבחן זה במספר בינארי?,101000,101010,110000,"100111 בהצלחה ©כל הזכויות שמורות למה""ט עמוד1 מתוך2 שאלה1 א ב ג ד שאלה 2 א ב ג ד שאלה 3 א ב ג ד שאלה 4 א ב ג ד שאלה 5 א ב ג ד שאלה 6 א ב ג ד שאלה 7 א ב ג ד שאלה 8 א ב ג ד שאלה 9 א ב ג ד שאלה 10 א ב ג ד שאלה 11 א ב ג ד שאלה 12 א ב ג ד שאלה 13 א ב ג ד שאלה 14 א ב ג ד שאלה 15 א ב ג ד שאלה 16 א ב ג ד שאלה 17 א ב ג ד שאלה 18 א ב ג ד שאלה 19 א ב ג ד שאלה 20 א ב ג ד מספר ת.ז _____________ מספר מחברת עמוד2 מתוך2 שאלה21 א ב ג ד שאלה 22 א ב ג ד שאלה 23 א ב ג ד שאלה 24 א ב ג ד שאלה 25 א ב ג ד שאלה 26 א ב ג ד שאלה 27 א ב ג ד שאלה 28 א ב ג ד שאלה 29 א ב ג ד שאלה 30 א ב ג ד שאלה 31 א ב ג ד שאלה 32 א ב ג ד שאלה 33 א ב ג ד שאלה 34 א ב ג ד שאלה 35 א ב ג ד שאלה 36 א ב ג ד שאלה 37 א ב ג ד שאלה 38 א ב ג ד שאלה 39 א ב ג ד שאלה 40 א ב ג ד מספר ת.ז _____________ מספר מחברת",א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",1,"באופן תיאורטי, אם היה קובץmp3, שהיה שווה באיכותו לאיכות שלwav 96kHz 16 bit, באיזה קובץ היה מדובר?",mp3 1536 Kbps,mp3 3072 Kbps,mp3 768.6 Kbps,mp3 1537.2 Kbps,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",2,מהו היתרון של קובץBWAV לעומת קובץWAV?,קובץ BWAV אינו מוגבל ב- Bit Depth.,קובץ BWAV מאפשר הוספתmetadata נרחב בקובץ,קובץ BWAV מכיל אלגוריתם קידוד מתקדם יותר,קובץ BWAV הינו קובץ בעלBit Rate גבוה יותר באותם פרמטרים של דגימה,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",3,מה משותף ל- (א) 48kHz 24 bit ול- (ב) 96kHz 12 bit?,ביטרייט.,תדר דגימה.,פורמט קובץ.,עומק מילה.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",4,"אם נשווה נפח קבצים בין [a]48kHz 24 bit ,23 דקות ובין [b]48kHz 12 bit ,69 דקות נקבל ש:",3a=b,a=b,2a=2.5b,2.5a = b,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",5,מה ההבדל ביןVBR וביןCBR?,"ב- VBR ה- Sample Rate משתנה לעומת ה-CBR, שבו ה- Sample Rate קבוע","ב- VBR ה- Bit Depth משתנה לעומת ה-CBR, שבו ה-Bit Depth קבוע","ב -VBR ה- Bit Rate משתנה לעומת ה-CBR, שבו ה- Bit Rate קבוע","ב -VBR תדרי האודיו משתנים לעומת ה-CBR, שבו תדרי האודיוקבועים.",א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",6,מהו הביטרייט של הפורמט התיאורטיWav 32kHz 98bit?,3200 Kbps,MB32,MB31.36,Kbps3136,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",7,מהוJitter?,עיוות אות דיגיטלי כתוצאה מאי דיוק ביציבות של שעון המערכת.,עיוות אות דיגיטלי כתוצאה מרזולוצית דגימה נמוכה בסיגנל חלש.,עיוות אות דיגיטלי כתוצאה מ- Latency (השהייה) של עיבוד האות במחשב,עיוות אות דיגיטלי כתוצאה מהוספת רעש.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",8,"בתדר דגימה של48kHz, תדר האודיו המקסימלי הנדגם יהיה עד24,000 הרץ מכיוון ש","מעל 24,000 הרץ התדרים מיותרים לאוזן האנושית","מעל 24,000 הרץ התדרים נחתכים בגלל ה- Anti Aliasing.","מעל 24,000 הרץ התדרים נחתכים, מכיוון שאין מספיק ביטים פנויים בממיר.","מעל 24,000 הרץ התדרים נחתכים, מכיוון שהממיר אינו דוגם ב- Floating Point.",א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",9,"מהו תדר הדגימה המקובל במערכות, העובדות לפי uLaw?",4 kHz,8 kHz,16 kHz,24 kHz,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",10,מהי ההגדרה הפשוטה ל- Companding?,דחיסה והרחבה של האות.,המרת אנלוג לדיגיטל המבוססת על מיפוי ביטים.,שיטה לפענוח זרם ביטים לקובץ אחד.,דחיסת תדרים לחיסכון ברוחב פס.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",11,"קיבלת פרוייקט פוסט פרודקשן בן 30 דקות המכיל2 ערוציwav 48khz 24bit, וקובץ וידאו באיכות של 10Mbps. כל הקבצים אורכם הוא30 דקות. באופן תיאורטימהו נפח הקבצים שקיבלת?",2.7684 GB,2.550 GB,1.9888 GB,3.0150 GB,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",12,"במספר בינארי של32 bit Floating Point, איזה חלק יכול לסמן ערך שלילי",Mantissa.,Exponent.,Sign.,ערך שלילי אינו יכול להיות מיוצג במספר בינארי של נקודה צפה.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",13,חיבור בסטנדרטAES3 מאפשר העברת סיגנל דיגיטלי באופן הבא,ערוץ וידיאו HDיחד עם שני ערוצי אודיוA-Law.,24 ערוצי3MP.,8 ערוצי אודיו של3AC-.,2 ערוצי אודיו בשיטתPCM.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",14,מהו תפקידו העיקרי של ה- Dither?,צמצום ה- Quantizaion Error.,צמצום השגיאות בהעברת הנתונים.,הגדלת תחום התדרים הנדגם.,הגדלת הטווח הדינאמי.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",15,מהוQuantization?,תהליך שבו הגל הנדגם מחולק ליחידות זמן.,תהליך שבו תדרי הגל הנדגם מעוגלים ל- Sample הקרוב ביותר.,מעגל להפחתת תדרים גבוהים בגל הנדגם.,תהליך שבו עוצמת הגל הנדגם בכל דגימה מעוגלת לביט הקרוב.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",16,מהו היתרון בהקלטה ב- 16bit לעומת הקלטה ב- 24bit?,הגדלת הטווח הדינאמי בהקלטה.,הכפלת הרמוניות מדויקות יותר.,תדרים גבוהים מדויקים יותר.,צמצום בשטח האחסון.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",17,"בחר את המשפט הנכון: אם גל סינוס אנלוגי נחשב ""רציף"", אותו גל, שיידגם לדיגיטל, יהיה-",מחולק לביטרייט.,מחולק לתדרים.,מחולק ליחידות זמן.,מחולק לביטים.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",18,איזה מספר בינארי מייצג את המספר הדצימלי98?,1100010,1100110,1101010,1110010,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",19,"תקןUSB 3.2 קובע, שקצב העברת הנתונים של תקן זה, הוא20Gbps. באופן תאורטי, אם נפעיל העתקה בקצב זה למשך 3.5 שניות, איזה נפח קובץ נוכללהעביר?",7 GB,8.75 GB,70 GB,87.5 GB,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",20,באילו שיטות דיגיטליות נשתמש לצורך הזרמת אודיו דיגיטלי ולא כדי לשמור אותו,בשיטה אופטית ובשיטה המגנטית.,בשיטה החשמלית ובשיטה האופטית.,בשיטה המכנית ובשיטה המגנטית.,בשיטה החשמלית ובשיטה המכנית.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",21,כמה שאלות יש במבחן זה במספרבינארי?,101000,101010,110000,100111,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",22,מהו תפקידו של מעגל ה-PLL?,תפקידו הוא לבצע נעילה של המערכת לעומק המילה הנבחר.,"תפקידו הוא לנעול את שעון המערכת על סמך אות שעון חיצוני, שנכנס למכשיר.",תפקידו הוא לסנכרן 2 מערכות (או יותר) בעלות תדרי דגימה שונים,תפקידו הוא לסנכרן את קצב העברת הביטים.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",23,"כאשר מקודדים קובץ שלmp3 לסטרימינג בעזרתVBR, הדבר משפיע על",עומק הביט.,נפח הקובץ.,אורך הקובץ.,תדר הדגימה.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",24,"מה יהיה ההבדל (ב- dB) בטווח הדינמי שבין שני ממיריADC: האחד- 48kHz 24bit, השני- 96kHz 24bit?",0,6,12,24,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",25,מהו קובץ אודיוInterleaved?,קובץ דחוס בשיטת A-law.,קובץ המכיל מספר ערוצים.,קובץ המיועד לפורמטים של וידאו ב- 96kHz 24 bit.,קובץ דחוס להעברה באינטרנט.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",26,באילו יחידות זמן משתמשים בהזרמת מידעStreaming)?,ביחידות של פריים.,ביחידות של שניה.,ביחידות של דקה.,ביחידות של שעה.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",27,בעזרת מה מונעיםAliasing Noise?,בעזרת Low Pass Filter.,בעזרת הקלטה ב- Bitrate גבוה,בעזרת מעגל PLL.,בעזרת שימוש בכבל מאוזן.,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",28,"במערכת הקלטה בעלת רזולוציה של20 bit, אם עוצמת הדגימה בכניסה לממיר ה- A/D היא-24dB (מינוס24 דיבי) מהפיק, אזי האות יידגם בפועל ב- Bit Depth נמוך יותר מיכולות המערכת ב",1bit,2bit,3bit,4bit,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",29,"באופן תיאורטי, אם נעמוד בסמוך למטוס נוסעים ממריא, נחשף ל130dB. באיזה סוגdB מדובר",dBTP,dBSPL,dBVU,dBV,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",30,"בהקלטות דמו לזמר הקלטנו2 קבציmp3 באורך של5 דקות כל אחד, באיכות של192kbps. הקובץ הראשון הינו הקלטת מונו של הזמר, הקובץ השני הוא הקלטת סטריאו של פסנתר. באופן תיאורטי, מה יהיה נפחם הכולל של שני הקבצים?",14.40 MB,10.80 MB,18.00 MB,12.60 MB,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",31,"באופן תיאורטי, כמה זמן ייקח להוריד קובץ וידאוmp4, שנפחו2.3GB, אם מהירות ההורדה שלנו היא 100Mbit?",3 דקות ו- 40 שניות,2 דקות ו- 3 שניות,2 דקות ו- 30 שניות,3 דקות ו- 4 שניות,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",32,כמה ערכים של ספרות דצימליות יכולות להיות מיוצגות במערכת של4 bit?,4,10,15,16,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",33,פתרו את התרגיל הבא 1110000100 חלקי 100101100 שווה ל,0100,0011,0010,0110,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",34,מהו הביטרייט לשניה לפי תקן ה- Red Book?,"1,411.2 Kbps",705.6 Kbps,768 Kbps,1536 Kbps,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",35,"בכמהbit משתמשים במערכת, העובדת לפיuLaw?",4bit,8bit,16bit,24bit,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",36,"באופן תיאורטי, לאיזה ממירA/D נזדקק אם נרצה לדגום גל קול בתדר של48,010 הרץ",ל- 44.1kHz,ל- 48kHz,ל- 96kHz,ל- 192kHz,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",37,כמהbyte יש ב- bit אחד,1,0.250,0.125,8,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",38,כמהbit יש בכלByte?,2,4,8,16,א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",39,מהו המספר הדצימלי הגבוה ביותר שניתן להציג במערכת14bit?,"8,191","16,383","16,382","4,095",א,0
92956*,mahat_tests_search (37).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועדב'",40,"באופן תיאורטי, אם נרצה להקליט ללא עיוות, סאונד של מטוס נוסעים ממריא בעל טווח דינאמי של 130dB, לאיזה ממירA/D נזדקק",ל- 96kHz 18 bit,ל- 48kHz 16 bit,ל- 192kHz 20 bit,"ל-44.1 kHz 24 bit בהצלחה ©כל הזכויות שמורות למה""ט עמוד1 מתוך2 שאלה1 א ב ג ד שאלה 2 א ב ג ד שאלה 3 א ב ג ד שאלה 4 א ב ג ד שאלה 5 א ב ג ד שאלה 6 א ב ג ד שאלה 7 א ב ג ד שאלה 8 א ב ג ד שאלה 9 א ב ג ד שאלה 10 א ב ג ד שאלה 11 א ב ג ד שאלה 12 א ב ג ד שאלה 13 א ב ג ד שאלה 14 א ב ג ד שאלה 15 א ב ג ד שאלה 16 א ב ג ד שאלה 17 א ב ג ד שאלה 18 א ב ג ד שאלה 19 א ב ג ד שאלה 20 א ב ג ד מספר ת.ז _____________ מספר מחברת עמוד2 מתוך2 שאלה21 א ב ג ד שאלה 22 א ב ג ד שאלה 23 א ב ג ד שאלה 24 א ב ג ד שאלה 25 א ב ג ד שאלה 26 א ב ג ד שאלה 27 א ב ג ד שאלה 28 א ב ג ד שאלה 29 א ב ג ד שאלה 30 א ב ג ד שאלה 31 א ב ג ד שאלה 32 א ב ג ד שאלה 33 א ב ג ד שאלה 34 א ב ג ד שאלה 35 א ב ג ד שאלה 36 א ב ג ד שאלה 37 א ב ג ד שאלה 38 א ב ג ד שאלה 39 א ב ג ד שאלה 40 א ב ג ד מספר ת.ז _____________ מספר מחברת",א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",1,מהוהמספר הדצימלי הגבוה ביותר שאפשר להציג במערכת 11 ביט,2047,2015,2077,2026,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",2,מהו המספר הדצימלי הנמוך ביותר שאפשר להציג במערכת 24 ביט,0,1,16,24,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",3,מה אומר חוקNyquist לגבי תדר דגימה במערכת דיגיטלית,תדר הדגימה חייב להיות לפחות 50% מהתדירותהנמוכה ביותר הנדגמת.,תדר הדגימה חייב להיות לפחות 200% מהתדירותהגבוהה ביותר הנדגמת.,תדר הדגימה חייב להיות לפחות 100% מהתדירותהנמוכה ביותר הנדגמת.,תדר הדגימה חייב להיות לפחות 150% מהתדירותהגבוהה ביותר הנדגמת.,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",4,באופן תיאורטימהו הטווח הדינמי המירבי בהקלטה בשני ביט?,16dB,12dB,6dB,dB3,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",5,אם נרצה לדגוםתדר של 100kHz לאיזה ממיר D/A נזדקק?,kHz48,kHz88,96kHz,200kHz,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",6,מהו הטווח הדינאמי של מערכת של 32 ביט,180 dB,186 dB,192 dB,198 dB,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",7,מהו הקובץ האחד הגדול ביותר שאפשר להעתיק להתקןUSB בנפח2GB?,60 דקות של קובץ סטריאו96kHz 24bit.,180 דקות של קובץ סטריאו44.1kHz 16 bit.,180 דקות של קובץ מונו48kHz 24 bit.,120 דקות של קובץ סטריאו48kHz 24 bit.,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",8,מהו המספר הבינארי הגבוה ביותרשאפשר להציג במערכת 8 ביט,88888888,11111111,10000000,79999999,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",9,כמהbit יש ב- 999MB?,7795 מגה ביט.,7992 מגה ביט.,7790 מגה ביט.,7785 מגה ביט.,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",10,ממירים קובץ סטריאו44.1kHz 16 bit של דקה אחת ל- 88.2kHz 24 bit. מה יהיה אורכו לאחרההמרה?,30 שניות.,60 שניות.,120 שניות.,180 שניות.,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",11,ממירים קובץ סטריאו44.1kHz 16 bit של דקה אחת ל- 88.2kHz 24 bit. מה יהיה נפחו לאחר ההמרה,635.04 MB,23.814 MB,15.876 MB,31.752 MB,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",12,באיזה משפט מוצג המספר הבינארי 000001?,1 ביט.,2 ביט.,4 ביט.,6 ביט.,א,0
92956,mahat_tests_search (38).pdf,הנדסת קול2,"קיץ תשע""ט – 2019 – מועד א",13,מהוהערך הבינארי של המספר הדצימלי 100?,01100100,01101100,01110100,11110100,א,0
